epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_wheat,recall_corn,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.7987866531850354,0.7588235754206898,0.7987866531850354,0.5936859343222471,0.8203109745001244,0.7987866531850354,0.6299865836089396,0.7987866531850354,0.7987866531850354,0.6333782472907796,0.8647096622892855,0.5572055935568851,0.9058882737795672,0.9722803347280334,0.18996415770609318,0.1834862385321101,0.0963855421686747,0.5166240409207161,0.8773424190800682,0.8033898305084746,0.9609022556390977,0.8275193798449613,0.8995502248875562,0.9295,0.265,0.20202020202020202,0.8,0.404,0.515,0.474,0.9585,0.8522954091816367,0.38871756,0.29467458,485954560,15064591360,231.66920280456543,102090
31,0.7821593079429278,0.7408968668273256,0.7821593079429277,0.5930204746448391,0.8049152475155287,0.7821593079429278,0.6602709217565051,0.7821593079429278,0.7821593079429278,0.6289071591910746,0.8711590521768436,0.5953162316495819,0.9312026002166848,0.9827968923418424,0.17179902755267423,0.1743119266055046,0.1246376811594203,0.4875,0.927027027027027,0.7469287469287469,0.9631474103585658,0.7797202797202797,0.8590704647676162,0.8855,0.53,0.1919191919191919,0.86,0.468,0.343,0.608,0.967,0.8902195608782435,0.41389292,0.28530937,485954560,15550545920,233.2853066921234,102090
32,0.8291203235591507,0.7944504282777131,0.8291203235591508,0.6329403290977476,0.8400512690471498,0.8291203235591507,0.6526109885630583,0.8291203235591507,0.8291203235591507,0.653347046901881,0.8622330409056592,0.5777217296325218,0.9211222869242985,0.9705578512396694,0.19803600654664485,0.325,0.25308641975308643,0.4584103512014787,0.8341346153846154,0.8,0.9617676266137041,0.8113553113553114,0.8695652173913043,0.9395,0.605,0.13131313131313133,0.41,0.496,0.694,0.528,0.9685,0.8842315369261478,0.39880583,0.22554931,485954560,16036500480,239.4391632080078,102090
33,0.7715986967756432,0.7284890123076444,0.7715986967756432,0.581857490819816,0.7923595614327418,0.7715986967756432,0.6532013021433395,0.7715986967756432,0.7715986967756432,0.6266117756062954,0.8675040195187766,0.5900208360605997,0.9338609383832673,0.9798365122615804,0.17729393468118196,0.1774193548387097,0.11781206171107994,0.47764227642276424,0.9356913183279743,0.7736389684813754,0.9466537342386033,0.746268656716418,0.8255872063968016,0.899,0.57,0.2222222222222222,0.84,0.47,0.291,0.54,0.976,0.8982035928143712,0.3739556,0.29532593,485954560,16522455040,232.01996636390686,102090
34,0.7869902258173239,0.7467053360006752,0.7869902258173239,0.6158450674566994,0.8128538432663761,0.7869902258173239,0.6692923622202689,0.7869902258173239,0.7869902258173239,0.6535214467040693,0.875840872803305,0.628379963380615,0.9499694935936547,0.9780278670953912,0.16793893129770993,0.3246753246753247,0.16159250585480095,0.40599455040871935,0.9001919385796545,0.8542372881355932,0.9530562347188264,0.8395303326810176,0.7781109445277361,0.9125,0.66,0.25252525252525254,0.69,0.596,0.469,0.504,0.9745,0.8562874251497006,0.3499622,0.29642588,485954560,17008409600,239.09748673439026,102090
35,0.7783395124143355,0.7368734102753461,0.7783395124143355,0.5994403458068513,0.8034229420056562,0.7783395124143355,0.6590937689474987,0.7783395124143355,0.7783395124143355,0.6345004108922023,0.8720226295197143,0.5970699831259256,0.9478527607361963,0.9809056192034915,0.16032295271049596,0.18823529411764706,0.17866666666666667,0.3978638184245661,0.9129464285714286,0.819620253164557,0.9553702795487984,0.8032200357781754,0.7721139430284858,0.899,0.695,0.16161616161616163,0.67,0.596,0.409,0.518,0.974,0.8962075848303394,0.39950407,0.29681718,485954560,17494364160,243.41750407218933,102090
36,0.8267610380856084,0.7915867781877135,0.8267610380856084,0.6386258029895917,0.8376855858985508,0.8267610380856084,0.6782511277431508,0.8267610380856084,0.8267610380856084,0.6546088616246982,0.8684598262472673,0.6347261212099395,0.9219387755102041,0.9619809904952477,0.20128824476650564,0.2647058823529412,0.2277580071174377,0.5342789598108747,0.8817733990147784,0.7917888563049853,0.9641791044776119,0.7963963963963964,0.9030484757621189,0.9615,0.625,0.2727272727272727,0.64,0.452,0.537,0.54,0.969,0.8822355289421158,0.38334215,0.22997329,485954560,17980318720,235.3909502029419,102090
37,0.8115942028985508,0.7742937566369449,0.8115942028985508,0.6231684144451188,0.8273861384540309,0.8115942028985508,0.6679006691627876,0.8115942028985508,0.8115942028985508,0.6613182221419438,0.8719038044388039,0.6074596027362236,0.9358836206896551,0.977533960292581,0.1924812030075188,0.40476190476190477,0.16019417475728157,0.49808429118773945,0.8967495219885278,0.7988338192419825,0.9454106280193236,0.8032490974729242,0.8680659670164917,0.9355,0.64,0.1717171717171717,0.66,0.52,0.469,0.548,0.9785,0.8882235528942116,0.3796934,0.25224864,485954560,18466273280,234.66986465454102,102090
38,0.8044039995506123,0.7659421807456379,0.8044039995506123,0.6165191465660237,0.8262334256430112,0.8044039995506123,0.6540727206347834,0.8044039995506123,0.8044039995506123,0.6526415592289763,0.871256507406577,0.5991616420287721,0.9275515600211528,0.9768194070080862,0.16976127320954906,0.3050847457627119,0.14285714285714285,0.5140388768898488,0.8731466227347611,0.7791044776119403,0.9515418502202643,0.8865096359743041,0.8765617191404298,0.906,0.64,0.18181818181818182,0.61,0.476,0.53,0.522,0.972,0.8263473053892215,0.35358506,0.2827738,485954560,18952227840,235.53386640548706,102090
39,0.790135939782047,0.7489431519296608,0.790135939782047,0.5959371073774982,0.8093471115473675,0.790135939782047,0.6472476527704212,0.790135939782047,0.790135939782047,0.6540300494448916,0.8724953054512645,0.5840286735745905,0.9019221291276491,0.9753086419753086,0.17709923664122137,0.3055555555555556,0.11174785100286533,0.527536231884058,0.9082125603864735,0.8478260869565217,0.9630738522954092,0.8220183486238533,0.9145427286356822,0.9085,0.58,0.2222222222222222,0.78,0.364,0.376,0.468,0.965,0.8942115768463074,0.41596025,0.2951427,485954560,19438182400,244.50947833061218,102090
