epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
41,0.7419444444444444,0.6888423696880888,0.7419444444444444,0.592020155096724,0.7696838395686169,0.7419444444444444,0.6552222222222223,0.7419444444444444,0.7419444444444444,0.5855671711935784,0.8267341378565221,0.6145439372397372,0.4236111111111111,0.973175965665236,0.12550607287449392,0.413265306122449,0.21787709497206703,0.8704119850187266,0.37327188940092165,0.9713114754098361,0.9016736401673641,0.61,0.907,0.465,0.324,0.39,0.581,0.81,0.948,0.862,0.9167351,1.0066242,154862784,6504236928,84.66232705116272,102025
42,0.7123611111111111,0.6559911778412473,0.7123611111111112,0.5738840875702679,0.7356828732196776,0.7123611111111111,0.6402777777777777,0.7123611111111111,0.7123611111111111,0.5872791968656,0.8264350528492821,0.6004359088914945,0.2805755395683453,0.9361287176986836,0.11756756756756757,0.2956730769230769,0.23493975903614459,0.910414333706607,0.6242038216560509,0.9562624254473161,0.9297475301866082,0.78,0.96,0.435,0.492,0.39,0.4065,0.49,0.962,0.847,0.92101336,1.007322,154862784,6659099712,82.92788243293762,102025
43,0.7372222222222222,0.6841131334305717,0.7372222222222222,0.5951692534946896,0.7648847815186832,0.7372222222222222,0.6624444444444444,0.7372222222222222,0.7372222222222222,0.6062929958329807,0.8362691520587506,0.5932886788409985,0.5535714285714286,0.9643947100712106,0.22666666666666666,0.42494226327944573,0.14035087719298245,0.8896377422072451,0.35654008438818563,0.9795709908069459,0.9209621993127147,0.62,0.948,0.17,0.368,0.72,0.528,0.845,0.959,0.804,1.0692868,0.93015,154862784,6813962496,84.66239786148071,102025
44,0.6675,0.6095748921828,0.6675,0.5608472487987218,0.6991405782701997,0.6675,0.6206111111111111,0.6675,0.6675,0.6377439838098963,0.8498227935338354,0.5317866478912784,0.8064516129032258,0.9673744174003107,0.11594202898550725,0.5,0.10161386730424388,0.9224806201550387,0.45121951219512196,0.9804123711340206,0.8942014242115972,0.5,0.934,0.24,0.194,0.85,0.2975,0.74,0.951,0.879,0.91163695,1.0216762,154862784,6968825280,87.32048535346985,102025
45,0.7595833333333334,0.7085926722626201,0.7595833333333334,0.6241682964129783,0.7852646448004912,0.7595833333333334,0.6687222222222222,0.7595833333333334,0.7595833333333334,0.6347847735177665,0.8383901645191835,0.6269471205929714,0.576271186440678,0.9739447628973423,0.14933837429111532,0.4831081081081081,0.16840731070496084,0.8652886671418389,0.6268656716417911,0.9517716535433071,0.9180672268907563,0.68,0.9345,0.395,0.286,0.645,0.607,0.63,0.967,0.874,0.93997425,0.9435028,154862784,7123688064,87.02082514762878,102025
46,0.6416666666666667,0.5834258380931236,0.6416666666666667,0.5447821487254253,0.6595320180123052,0.6416666666666667,0.6296111111111111,0.6416666666666667,0.6416666666666667,0.6091351621009556,0.8507113209454253,0.5573249862624644,0.611764705882353,0.9619868220983274,0.10485933503836317,0.44919786096256686,0.11247296322999278,0.9504132231404959,0.4005524861878453,0.9675456389452333,0.9234234234234234,0.52,0.949,0.41,0.336,0.78,0.1725,0.725,0.954,0.82,0.91134304,0.95765567,154862784,7278550848,83.86706137657166,102025
47,0.71,0.6552029411967074,0.7100000000000001,0.6017439370427671,0.7355894703437503,0.71,0.6592222222222222,0.71,0.71,0.6277073561513637,0.8429571595090124,0.6216388481674742,0.6354166666666666,0.9500494559841741,0.1413237924865832,0.35313001605136435,0.15010351966873706,0.9322459222082811,0.6009852216748769,0.9925373134328358,0.893574297188755,0.61,0.9605,0.395,0.44,0.725,0.3715,0.61,0.931,0.89,0.8253937,0.97551364,154862784,7433413632,84.33039450645447,102025
48,0.6465277777777778,0.5888114712713319,0.6465277777777778,0.5438213890934163,0.6780258748369653,0.6465277777777778,0.6323888888888889,0.6465277777777778,0.6465277777777778,0.611563888087591,0.8528557899495611,0.5588716916664245,0.6363636363636364,0.9787465940054496,0.11494252873563218,0.4956521739130435,0.10926694329183956,0.9324577861163227,0.3434959349593496,0.9716024340770791,0.9215469613259668,0.49,0.898,0.4,0.228,0.79,0.2485,0.845,0.958,0.834,0.88134515,0.97117305,154862784,7588276416,83.00822043418884,102025
49,0.7056944444444444,0.6511391803023789,0.7056944444444444,0.5985482680604622,0.7349138477444176,0.7056944444444444,0.6774444444444445,0.7056944444444444,0.7056944444444444,0.620262236215263,0.8439988954855833,0.6368767106143562,0.559322033898305,0.9628687690742624,0.11977186311787072,0.475,0.18313953488372092,0.900355871886121,0.4819672131147541,0.9883843717001056,0.9115504682622269,0.66,0.9465,0.63,0.304,0.63,0.3795,0.735,0.936,0.876,0.87273943,0.9205006,154862784,7743139200,83.40822792053223,102025
50,0.7156944444444444,0.6611457001756531,0.7156944444444444,0.6039800016611948,0.7519820855883237,0.7156944444444444,0.6641666666666668,0.7156944444444444,0.7156944444444444,0.6270543015629362,0.8455096655952168,0.6273289877018405,0.6853932584269663,0.9695405265875064,0.1783132530120482,0.41839080459770117,0.13385146804835923,0.9008746355685131,0.4380664652567976,0.9977220956719818,0.9213362068965517,0.61,0.939,0.37,0.364,0.775,0.4635,0.725,0.876,0.855,0.8868491,0.9432021,154862784,7898001984,89.80154132843018,102025
