epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_fodder,precision_orchards,precision_protein_crops,precision_temp._meadows,precision_vegetables,recall_fodder,recall_orchards,recall_protein_crops,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
32,0.6455012158875979,0.49505517806080124,0.6455012158875979,0.49245395192782243,0.6791411720152468,0.6455012158875979,0.6690354645354646,0.6455012158875979,0.6455012158875979,0.5234894161528971,0.8254064360477463,0.6343363163209909,0.37373737373737376,0.2229965156794425,0.18125,0.8522427440633246,0.987220447284345,0.74,0.64,0.87,0.3226773226773227,0.7725,0.740361,0.9110863,218933440,7224803520,106.59047675132751,101765
33,0.7227776276681978,0.5893337826564033,0.7227776276681978,0.555805470263876,0.7565899667640963,0.7227776276681978,0.716988911088911,0.7227776276681978,0.7227776276681978,0.5439498452460834,0.8275909248290295,0.7026630991057552,0.5,0.207492795389049,0.23037974683544304,0.7954220314735336,0.9864546525323911,0.562,0.72,0.91,0.5554445554445554,0.8375,0.76317877,0.7659945,218933440,7443736960,106.39958024024963,101765
34,0.7462847878951635,0.6145381336432493,0.7462847878951635,0.5613709382251696,0.7725591622206752,0.7462847878951635,0.7128735264735264,0.7462847878951635,0.7462847878951635,0.5610630303054384,0.8298328435893488,0.6853214439600686,0.6153846153846154,0.2,0.24581005586592178,0.7700729927007299,0.9740474875759249,0.4,0.77,0.88,0.6323676323676324,0.882,0.6569293,0.7100138,218933440,7662670400,104.37697100639343,101765
35,0.6962982977573628,0.5566976955531704,0.6962982977573628,0.5199725685421248,0.7372462502290912,0.6962982977573628,0.6879603396603396,0.6962982977573628,0.6962982977573628,0.5449789896540169,0.8293945826464844,0.6520167521173585,0.652,0.17045454545454544,0.18350515463917524,0.7304075235109718,0.988527724665392,0.326,0.75,0.89,0.6983016983016983,0.7755,0.689952,0.89115524,218933440,7881603840,104.57017254829407,101765
36,0.6995406646852202,0.5636405430668723,0.6995406646852202,0.5334000587855682,0.7437288111214423,0.6995406646852202,0.6941585414585415,0.6995406646852202,0.6995406646852202,0.5446853474622732,0.8312531754997398,0.6702135670460334,0.608433734939759,0.20364741641337386,0.1628721541155867,0.7621097954790097,0.9863636363636363,0.404,0.67,0.93,0.7072927072927073,0.7595,0.68642414,0.84984815,218933440,8100537280,104.4863555431366,101765
37,0.7068359902728992,0.5684747929813596,0.7068359902728992,0.5362601064807039,0.746349642795963,0.7068359902728992,0.6981963036963037,0.7068359902728992,0.7068359902728992,0.5407536250730378,0.8300885022387531,0.6783870130053942,0.5166994106090373,0.22039473684210525,0.1731123388581952,0.8134796238244514,0.9800820152314001,0.526,0.67,0.94,0.5184815184815185,0.8365,0.6408552,0.8006641,218933440,8319470720,106.81265997886658,101765
38,0.7003512564171845,0.5635974234399259,0.7003512564171845,0.5367329115789107,0.7417404975154966,0.7003512564171845,0.7168016983016983,0.7003512564171845,0.7003512564171845,0.542111644530749,0.8358995013285202,0.6979785146046095,0.5200729927007299,0.17025862068965517,0.21513002364066194,0.8159203980099502,0.9891761876127481,0.57,0.79,0.91,0.4915084915084915,0.8225,0.6526423,0.82505965,218933440,8538404160,105.66970777511597,101765
39,0.7081869764928398,0.5683862482425887,0.7081869764928398,0.5353242073760276,0.7393989090532149,0.7081869764928398,0.705913086913087,0.7081869764928398,0.7081869764928398,0.5402729156819135,0.8303656652230325,0.6819466289265264,0.4713375796178344,0.18341708542713567,0.23155216284987276,0.8349328214971209,0.9801249290176036,0.592,0.73,0.91,0.43456543456543456,0.863,0.68070316,0.75768375,218933440,8757337600,103.20689535140991,101765
40,0.6692785733585518,0.5297114873122437,0.6692785733585518,0.5113109094215282,0.7245296054631647,0.6692785733585518,0.685067932067932,0.6692785733585518,0.6692785733585518,0.539196165909258,0.8354801554291933,0.6602025501926464,0.6205787781350482,0.1756440281030445,0.14308426073131955,0.7641618497109827,0.9925119128658951,0.386,0.75,0.9,0.6603396603396603,0.729,0.6795262,0.9554686,218933440,8976271040,103.15895366668701,101765
41,0.7362874898676034,0.6048339623190566,0.7362874898676034,0.5525465260311385,0.7681481222696774,0.7362874898676034,0.7063635364635366,0.7362874898676034,0.7362874898676034,0.5578025316870783,0.8345085960821341,0.6782530443373306,0.630718954248366,0.19293478260869565,0.21770334928229665,0.7639821029082774,0.9836734693877551,0.386,0.71,0.91,0.6823176823176823,0.8435,0.7152595,0.7595724,218933440,9195204480,106.93245649337769,101765
