epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fodder,precision_fallow,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,recall_barley,recall_wheat,recall_fodder,recall_fallow,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.5008247422680412,0.44420501059701856,0.5008247422680412,0.4216148755507873,0.5519839295244151,0.5008247422680412,0.49222727272727274,0.5008247422680412,0.5008247422680412,0.5026970817309242,0.719001531239136,0.4048698395552802,0.9771386430678466,0.8579881656804734,0.7102661596958175,0.035634743875278395,0.7063829787234043,0.07449725776965264,0.14344827586206896,0.08490566037735849,0.38137472283813745,0.9067554709800191,0.6512758201701093,0.6625,0.58,0.467,0.16,0.166,0.815,0.52,0.135,0.688,0.953,0.268,1.4111373,1.4480911,202928512,6290783872,124.65603137016296,102155
31,0.5571134020618557,0.5007374304353296,0.5571134020618557,0.46667532354883784,0.5969904306418128,0.5571134020618557,0.5351363636363636,0.5571134020618557,0.5571134020618557,0.5016102420166237,0.7011368592105974,0.48613639583919255,0.9256948383437322,0.8177339901477833,0.7230769230769231,0.048625792811839326,0.6864406779661016,0.11053412462908012,0.1611785095320624,0.08774583963691376,0.4603174603174603,0.891465677179963,0.6048988285410011,0.816,0.664,0.4465,0.23,0.405,0.745,0.465,0.29,0.58,0.961,0.284,1.4296801,1.367449,202928512,6493712384,125.80666732788086,102155
32,0.49804123711340204,0.44405246207305704,0.49804123711340204,0.44195333990343033,0.5502336103996719,0.49804123711340204,0.5251363636363636,0.49804123711340204,0.49804123711340204,0.5277765247438273,0.7273575858567429,0.4828983455993755,0.9259681093394078,0.8585858585858586,0.8386648122392212,0.04018146467919637,0.7925,0.15091678420310295,0.15584415584415584,0.06835443037974684,0.5470588235294118,0.9031954887218046,0.5242718446601942,0.813,0.51,0.3015,0.62,0.317,0.535,0.54,0.405,0.558,0.961,0.216,1.2730469,1.4006972,202928512,6696640896,125.58286356925964,102155
33,0.5845360824742268,0.5265771275629458,0.5845360824742268,0.49252569796631074,0.6318113282636144,0.5845360824742268,0.5476363636363636,0.5845360824742268,0.5845360824742268,0.5372487139269491,0.7251509143812445,0.5152385372011493,0.9409660107334525,0.8461538461538461,0.7451923076923077,0.05092966855295069,0.7545271629778671,0.20050125313283207,0.15611814345991562,0.10810810810810811,0.6113636363636363,0.9114285714285715,0.5844471445929527,0.789,0.594,0.465,0.63,0.375,0.4,0.555,0.24,0.538,0.957,0.481,1.2427967,1.3822248,202928512,6899569408,130.2760832309723,102155
34,0.5401030927835051,0.48293032081676346,0.5401030927835051,0.46186566420314196,0.5933490059099182,0.5401030927835051,0.5352272727272728,0.5401030927835051,0.5401030927835051,0.5250553391863583,0.7229767214834208,0.505701151758347,0.9603638726445743,0.89568345323741,0.7620370370370371,0.04709141274238227,0.7494407158836689,0.13160733549083065,0.1562913907284768,0.09034267912772585,0.539651837524178,0.8655913978494624,0.5775075987841946,0.739,0.498,0.4115,0.51,0.335,0.61,0.59,0.29,0.558,0.966,0.38,1.1948048,1.4068664,202928512,7102497920,122.17408108711243,102155
35,0.575979381443299,0.5188081195498788,0.575979381443299,0.4786262828125418,0.6173976040656844,0.575979381443299,0.5492272727272728,0.575979381443299,0.575979381443299,0.5204128945354966,0.7260835220620092,0.508028907395632,0.9665327978580991,0.8149038461538461,0.7390334572490707,0.05890804597701149,0.7669616519174042,0.12159533073929961,0.19002375296912113,0.11572052401746726,0.38811881188118813,0.9534412955465587,0.6093023255813953,0.722,0.678,0.497,0.41,0.26,0.625,0.4,0.265,0.784,0.942,0.4585,1.1591551,1.3938757,202928512,7305426432,125.65049815177917,102155
36,0.5524742268041237,0.4944890170509728,0.5524742268041237,0.4554575782327518,0.5910268605421027,0.5524742268041237,0.5231363636363636,0.5524742268041237,0.5524742268041237,0.4914283927578515,0.6948996476870203,0.4536301355605394,0.9540880503144654,0.7671517671517671,0.7072829131652661,0.05357142857142857,0.5818713450292398,0.09054209919261823,0.18439716312056736,0.11692307692307692,0.4166666666666667,0.9061611374407583,0.6270566727605119,0.7585,0.738,0.505,0.24,0.199,0.785,0.39,0.19,0.65,0.956,0.343,1.3094611,1.3936831,202928512,7508354944,121.73986196517944,102155
37,0.5317525773195876,0.4755464768713775,0.5317525773195876,0.45398636809923226,0.5819175926036843,0.5317525773195876,0.5271818181818182,0.5317525773195876,0.5317525773195876,0.5161339017651195,0.720007746439622,0.4756969938071266,0.9525015832805573,0.8484848484848485,0.740801308258381,0.03923766816143498,0.7678018575851393,0.19117647058823528,0.14661134163208853,0.0891566265060241,0.4551282051282051,0.8045977011494253,0.6419753086419753,0.752,0.616,0.453,0.7,0.248,0.455,0.53,0.185,0.568,0.98,0.312,1.3362018,1.4149382,202928512,7711283456,128.2509801387787,102155
38,0.5415463917525773,0.4860846027559158,0.5415463917525773,0.4694113605357838,0.5880770066514865,0.5415463917525773,0.5442727272727274,0.5415463917525773,0.5415463917525773,0.5006999608491681,0.7091027716731902,0.5019851433650684,0.9654237288135593,0.6962699822380106,0.7977272727272727,0.06666666666666667,0.6502890173410405,0.11195928753180662,0.15033783783783783,0.07830188679245283,0.5022488755622189,0.949290060851927,0.5391849529780565,0.712,0.784,0.351,0.22,0.45,0.66,0.445,0.415,0.67,0.936,0.344,1.3772994,1.3738067,202928512,7914211968,128.40803956985474,102155
39,0.6096907216494846,0.5534030878790532,0.6096907216494846,0.5043370268579142,0.6454890724753326,0.6096907216494846,0.5709090909090908,0.6096907216494846,0.6096907216494846,0.5220871495225139,0.7197717899651753,0.5369249124525424,0.9489858635525507,0.7833333333333333,0.7189451769604441,0.0817490494296578,0.7428571428571429,0.15755208333333334,0.1404728789986092,0.13864306784660768,0.4713855421686747,0.9378698224852071,0.6211646837820914,0.772,0.752,0.518,0.43,0.39,0.605,0.505,0.235,0.626,0.951,0.496,1.2638204,1.3228426,202928512,8117140480,124.64361071586609,102155
