epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_fallow,precision_misc.,precision_orchards,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_vegetables,recall_barley,recall_wheat,recall_fallow,recall_misc.,recall_orchards,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
40,0.5997222222222223,0.5385169666804553,0.5997222222222223,0.5133836458805585,0.6357773243167887,0.5997222222222223,0.5857222222222221,0.5997222222222223,0.5997222222222223,0.6092161238218189,0.848960217194891,0.4979759159353111,0.5952380952380952,0.9679026009961261,0.09438470728793309,0.49382716049382713,0.08970831040176115,0.926208651399491,0.41830065359477125,0.9673135852911133,0.9300613496932515,0.5,0.8745,0.395,0.16,0.815,0.182,0.64,0.947,0.758,0.60068595,0.748294,154862784,6349374144,92.91562461853027,102025
41,0.6943055555555555,0.6349118219621485,0.6943055555555555,0.5515039503496982,0.7200843021963665,0.6943055555555555,0.6143333333333333,0.6943055555555555,0.6943055555555555,0.570525142179209,0.8199622090110971,0.5731046507076546,0.32456140350877194,0.9057129586623316,0.14160839160839161,0.3580952380952381,0.150384193194292,0.9124423963133641,0.43050847457627117,0.9798728813559322,0.9315403422982885,0.37,0.975,0.405,0.376,0.685,0.396,0.635,0.925,0.762,0.6457121,0.6980083,154862784,6504236928,87.65714740753174,102025
42,0.6277777777777778,0.5680012895483895,0.6277777777777778,0.519178560638873,0.6379148414448955,0.6277777777777778,0.6052777777777778,0.6277777777777778,0.6277777777777778,0.6065661350088557,0.8400598785353945,0.5065805189100153,0.7014925373134329,0.9631742738589212,0.09433962264150944,0.5026455026455027,0.10369318181818182,0.9375,0.3378076062639821,0.9787685774946921,0.8396739130434783,0.47,0.9285,0.375,0.19,0.73,0.15,0.755,0.922,0.927,0.76771414,0.6910278,154862784,6659099712,84.03550696372986,102025
43,0.6966666666666667,0.6393386223362898,0.6966666666666667,0.5597399731990496,0.729225602168775,0.6966666666666667,0.6405555555555557,0.6966666666666667,0.6966666666666667,0.5793645940571893,0.8313787610557732,0.5956037823244789,0.3222748815165877,0.95,0.09943181818181818,0.503968253968254,0.18582375478927204,0.8970588235294118,0.3814713896457766,0.9449360865290068,0.929316338354577,0.68,0.931,0.525,0.254,0.485,0.427,0.7,0.961,0.802,0.5909009,0.70068854,154862784,6813962496,85.68775057792664,102025
44,0.6733333333333333,0.6150214036132664,0.6733333333333333,0.5412769380421849,0.7050713729428988,0.6733333333333333,0.5988888888888888,0.6733333333333333,0.6733333333333333,0.6233725982528934,0.8439820969054247,0.4938731427718451,0.75,0.9627329192546584,0.18666666666666668,0.46184738955823296,0.0975043528728961,0.9312762973352033,0.36803874092009686,0.9751809720785936,0.8771060455896927,0.33,0.93,0.14,0.23,0.84,0.332,0.76,0.943,0.885,0.6260946,0.6969898,154862784,6968825280,88.50882649421692,102025
45,0.7143055555555555,0.6575748817960071,0.7143055555555554,0.5763595077762376,0.7382935316704173,0.7143055555555555,0.6379444444444444,0.7143055555555555,0.7143055555555555,0.5881498041813296,0.8255012389009303,0.6032433884550035,0.32679738562091504,0.9087098276665114,0.11772151898734177,0.4380952380952381,0.18495297805642633,0.9079229122055674,0.5138339920948617,0.9760665972944849,0.9192477876106194,0.5,0.9755,0.465,0.368,0.59,0.424,0.65,0.938,0.831,0.6717076,0.7063537,154862784,7123688064,92.5053813457489,102025
46,0.7358333333333333,0.681765367490542,0.7358333333333333,0.5825725737553304,0.7588894191721506,0.7358333333333333,0.6558333333333333,0.7358333333333333,0.7358333333333333,0.5871615842545883,0.8276634499578922,0.6083710183673942,0.372972972972973,0.9475507174666007,0.13411078717201166,0.49795918367346936,0.1708542713567839,0.8875638841567292,0.4147058823529412,0.9566532258064516,0.9020833333333333,0.69,0.9575,0.46,0.244,0.51,0.521,0.705,0.949,0.866,0.6230118,0.6828791,154862784,7278550848,88.01196527481079,102025
47,0.6893055555555555,0.6318192104860112,0.6893055555555555,0.5748354878227018,0.7294268032898579,0.6893055555555555,0.6274444444444445,0.6893055555555555,0.6893055555555555,0.6191316869117092,0.8386946546284373,0.5800867639802728,0.7741935483870968,0.9655902593965061,0.15404040404040403,0.3579175704989154,0.1186966640806827,0.9063509149623251,0.38950276243093923,0.988272921108742,0.9176201372997712,0.48,0.912,0.305,0.33,0.765,0.421,0.705,0.927,0.802,0.6699984,0.6780694,154862784,7433413632,87.70713186264038,102025
48,0.6540277777777778,0.5956579080856244,0.6540277777777778,0.5447020605085879,0.6753461194147865,0.6540277777777778,0.6208333333333333,0.6540277777777778,0.6540277777777778,0.607453270375095,0.8457127993401168,0.5419593606156714,0.6046511627906976,0.9584810126582278,0.10398613518197573,0.5098039215686274,0.10508701472556894,0.9384288747346072,0.38563829787234044,0.9657258064516129,0.8952772073921971,0.52,0.9465,0.3,0.26,0.785,0.221,0.725,0.958,0.872,0.5490701,0.6712047,154862784,7588276416,85.75899648666382,102025
49,0.6181944444444445,0.5595139537989051,0.6181944444444445,0.5192802399048131,0.6396407784857577,0.6181944444444445,0.6089444444444444,0.6181944444444445,0.6181944444444445,0.6268886994733222,0.8693476249829823,0.4942343519742828,0.6621621621621622,0.9787117903930131,0.1003584229390681,0.609375,0.09056806002143623,0.9721362229102167,0.350210970464135,0.9781704781704782,0.9003051881993896,0.49,0.8965,0.28,0.156,0.845,0.157,0.83,0.941,0.885,0.6157869,0.67922246,154862784,7743139200,90.07938194274902,102025
