epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_barley,precision_wheat,precision_corn,precision_fodder,precision_misc.,precision_orchards,precision_cereals,precision_perm._meadows,precision_protein_crops,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_barley,recall_wheat,recall_corn,recall_fodder,recall_misc.,recall_orchards,recall_cereals,recall_perm._meadows,recall_protein_crops,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.8316666666666667,0.7907303313949019,0.8316666666666667,0.4691178983662077,0.7986025517719191,0.8316666666666667,0.46220833333333333,0.8316666666666667,0.8316666666666667,0.6101880943960922,0.7985228176837883,0.0,0.7564102564102564,0.6666666666666666,0.8290155440414507,0.8333333333333334,0.0,0.3333333333333333,0.7778282598818719,0.7363952142030105,0.5185185185185185,0.9850283944243676,0.0,0.8857276119402985,0.708,0.08,0.8,0.1,0.0,0.005,0.856,0.954,0.14,0.954,0.0,0.9495,0.60377914,0.62117636,202930944,6290859264,114.17238569259644,102220
31,0.8232291666666667,0.7802679212097997,0.8232291666666666,0.4431254266783917,0.7885920266154117,0.8232291666666667,0.44929166666666664,0.8232291666666667,0.8232291666666667,0.581842313760531,0.7904711946321429,0.0,0.7026476578411406,0.4166666666666667,0.8301886792452831,0.75,0.0,0.3333333333333333,0.7621978021978022,0.7191011235955056,0.5714285714285714,0.9893730074388948,0.0,0.9071709233791748,0.69,0.05,0.88,0.045,0.0,0.005,0.867,0.96,0.04,0.931,0.0,0.9235,0.60448813,0.64483744,202930944,6493790208,110.25808572769165,102220
32,0.825625,0.7825876966910048,0.825625,0.4578639752652321,0.7922568965194077,0.825625,0.4483333333333333,0.825625,0.825625,0.6203698732424437,0.8035463182241123,0.0,0.8547854785478548,0.38461538461538464,0.8173076923076923,0.9230769230769231,0.0,0.7142857142857143,0.7170923379174853,0.7472044728434505,0.391304347826087,0.9860320744956027,0.0,0.9087340529931305,0.518,0.05,0.85,0.12,0.0,0.025,0.9125,0.9355,0.09,0.953,0.0,0.926,0.49948013,0.6246013,202930944,6696721152,115.01767420768738,102220
33,0.8122916666666666,0.7676890165539302,0.8122916666666666,0.4370247241139739,0.7798427146110358,0.8122916666666666,0.4495416666666667,0.8122916666666666,0.8122916666666666,0.5619102429173496,0.7784391374452019,0.0,0.5591098748261474,0.4444444444444444,0.812807881773399,0.8888888888888888,0.0,0.0,0.726801899007337,0.7544757033248082,0.6666666666666666,0.984919396775871,0.0,0.9048081593006314,0.804,0.08,0.825,0.04,0.0,0.0,0.842,0.885,0.04,0.947,0.0,0.9315,0.53810096,0.65801555,202930944,6899652096,114.48568654060364,102220
34,0.8292708333333333,0.7876266730014415,0.8292708333333332,0.4873453837716615,0.8005537318864879,0.8292708333333333,0.4681666666666667,0.8292708333333333,0.8292708333333333,0.580797259607167,0.794943703521422,0.0,0.8807017543859649,0.4166666666666667,0.841025641025641,0.5157894736842106,0.0,0.46296296296296297,0.7744092732946946,0.7522972433080304,0.4838709677419355,0.9861039629439012,0.0,0.8557391692719964,0.502,0.05,0.82,0.245,0.0,0.125,0.8685,0.9415,0.15,0.958,0.0,0.958,0.6659944,0.62832403,202930944,7102583040,113.69867658615112,102220
35,0.8289583333333334,0.7869092020044853,0.8289583333333334,0.4561630406167936,0.7947659687887532,0.8289583333333334,0.45141666666666663,0.8289583333333334,0.8289583333333334,0.6093769629598461,0.8050119883623508,0.0,0.8375796178343949,0.35714285714285715,0.8110599078341014,0.59375,0.0,1.0,0.7617812364894077,0.72655663915979,0.3333333333333333,0.9895941727367326,0.0,0.9017257909875359,0.526,0.1,0.88,0.095,0.0,0.005,0.881,0.9685,0.07,0.951,0.0,0.9405,0.5641955,0.6223072,202930944,7305513984,112.79079580307007,102220
36,0.818125,0.7733191243055518,0.818125,0.4791275126055942,0.78848071449523,0.818125,0.45820833333333333,0.818125,0.818125,0.5948057509596919,0.7989744592839253,0.0,0.9225806451612903,0.6,0.8541666666666666,0.6379310344827587,0.0,0.38372093023255816,0.696078431372549,0.7468152866242038,0.3709677419354839,0.9911504424778761,0.0,0.9342578325629173,0.286,0.09,0.82,0.185,0.0,0.165,0.923,0.938,0.23,0.952,0.0,0.9095,0.5688024,0.6481748,202930944,7508444928,115.52769351005554,102220
37,0.8288541666666667,0.7866796502546001,0.8288541666666667,0.4770984803385341,0.7981195539393163,0.8288541666666667,0.4577083333333334,0.8288541666666667,0.8288541666666667,0.6042365043941579,0.8022513289536018,0.0,0.8945454545454545,0.42857142857142855,0.8518518518518519,0.7674418604651163,0.0,0.5384615384615384,0.725748502994012,0.7487159225602529,0.4,0.9771341463414634,0.0,0.9183673469387755,0.492,0.06,0.805,0.165,0.0,0.07,0.909,0.9475,0.16,0.9615,0.0,0.9225,0.6078353,0.6166891,202930944,7711375872,110.9751627445221,102220
38,0.8347916666666667,0.7944486445620478,0.8347916666666666,0.5045770738991368,0.807769294928061,0.8347916666666667,0.4796666666666667,0.8347916666666667,0.8347916666666667,0.661923101059689,0.8192275502594764,0.0,0.9057971014492754,0.5555555555555556,0.8418367346938775,0.71875,0.0,0.410958904109589,0.7577927548441449,0.7387944358578052,0.6097560975609756,0.990134994807892,0.5,0.9137006338371526,0.5,0.05,0.825,0.23,0.0,0.15,0.8995,0.956,0.25,0.9535,0.005,0.937,0.5731145,0.6016467,202930944,7914306816,110.22638463973999,102220
39,0.8114583333333333,0.7651587232938327,0.8114583333333333,0.44719227396583827,0.78074686331571,0.8114583333333333,0.439875,0.8114583333333333,0.8114583333333333,0.6113690309756034,0.794644508639056,0.0,0.8140703517587939,0.2857142857142857,0.8387096774193549,0.9230769230769231,0.0,0.5,0.6552333804809052,0.7559931506849316,0.6363636363636364,0.9839211618257261,0.0,0.943345804382683,0.648,0.06,0.78,0.06,0.0,0.02,0.9265,0.883,0.07,0.9485,0.0,0.8825,0.6006707,0.6434358,202930944,8117237760,110.29166388511658,102220
40,0.8326041666666667,0.7915389729370368,0.8326041666666667,0.4828045330584345,0.8016695964889566,0.8326041666666667,0.46820833333333334,0.8326041666666667,0.8326041666666667,0.5792546404093464,0.8009364765131303,0.0,0.9010989010989011,0.35714285714285715,0.8151658767772512,0.7037037037037037,0.0,0.3333333333333333,0.7522935779816514,0.7374856706152082,0.44680851063829785,0.989119170984456,0.0,0.9149040826364978,0.492,0.1,0.86,0.19,0.0,0.015,0.902,0.965,0.21,0.9545,0.0,0.93,0.62975645,0.58180755,202930944,8320168704,108.06869530677795,102220
41,0.8303125,0.7884747523386482,0.8303125,0.47251390859541115,0.798043865695469,0.8303125,0.45704166666666673,0.8303125,0.8303125,0.6102178080071637,0.8028681729020405,0.0,0.8701754385964913,0.3333333333333333,0.803921568627451,0.7727272727272727,0.0,0.5454545454545454,0.7322074788902292,0.74792572105887,0.6206896551724138,0.9901093180635085,0.0,0.9060693641618497,0.496,0.04,0.82,0.17,0.0,0.03,0.9105,0.9465,0.18,0.951,0.0,0.9405,0.51299167,0.59692854,202930944,8523099648,113.38734459877014,102220
42,0.8277083333333334,0.7850590132023343,0.8277083333333334,0.454759059361564,0.7932365077745156,0.8277083333333334,0.44345833333333334,0.8277083333333334,0.8277083333333334,0.6524335626064183,0.8097720034219967,0.0,0.8878504672897196,0.3333333333333333,0.8770949720670391,0.875,0.0,0.7142857142857143,0.7654320987654321,0.7400694176629387,0.4,0.9931542917324908,0.4,0.8429824561403508,0.57,0.02,0.785,0.14,0.0,0.025,0.868,0.9595,0.04,0.943,0.01,0.961,0.54846,0.58924484,202930944,8726030592,114.57063627243042,102220
