epoch,accuracy,kappa,f1_micro,f1_macro,f1_weighted,recall_micro,recall_macro,recall_weighted,precision_micro,precision_macro,precision_weighted,gmean,precision_wheat,precision_corn,precision_orchards,precision_perm._meadows,precision_rapeseed,precision_temp._meadows,precision_vegetables,recall_wheat,recall_corn,recall_orchards,recall_perm._meadows,recall_rapeseed,recall_temp._meadows,recall_vegetables,trainloss,valloss,FLOPs_per_epoch,cumulative_FLOPs,runtime_per_epoch,Params
30,0.8847284846108606,0.8319403010832314,0.8847284846108605,0.6883658760280633,0.8838509541162248,0.8847284846108606,0.7221527450560435,0.8847284846108606,0.8847284846108606,0.7424009304562864,0.9009196516788961,0.548427418838734,0.8912213740458015,0.9890992541594952,0.47181008902077154,0.625,0.9689119170984456,0.3586206896551724,0.8921431892143189,0.934,0.8615692153923038,0.795,0.05,0.935,0.52,0.9595,0.53813565,0.61593556,106799360,3310780160,60.820880651474,101895
31,0.8970790041168398,0.8505974595333775,0.8970790041168398,0.7155578364969938,0.9020836865259133,0.8970790041168398,0.7402911044477761,0.8970790041168398,0.8970790041168398,0.7006072637419817,0.9096253538919417,0.6918710109805406,0.8586762075134168,0.9711286089238845,0.5252100840336135,0.31958762886597936,0.9631578947368421,0.3132530120481928,0.9532374100719424,0.96,0.9245377311344328,0.625,0.31,0.915,0.52,0.9275,0.5436059,0.61880803,106799360,3417579520,62.19365954399109,101895
32,0.8980592040776318,0.8518802605145516,0.8980592040776317,0.7339099627258653,0.9003106266247861,0.8980592040776318,0.7613637823945171,0.8980592040776318,0.8980592040776318,0.7343068790301741,0.9091569965862822,0.7113586537513625,0.7813504823151125,0.9773828756058158,0.6390532544378699,0.47619047619047616,0.9591836734693877,0.36318407960199006,0.943803311590567,0.972,0.9070464767616192,0.54,0.3,0.94,0.73,0.9405,0.4962765,0.6412953,106799360,3524378880,63.01340579986572,101895
33,0.8998235640070574,0.8542402564054388,0.8998235640070574,0.7226590627839399,0.9045275759405106,0.8998235640070574,0.7460753908759906,0.8998235640070574,0.8998235640070574,0.7097711739045441,0.9114105830426867,0.7020960648395379,0.8782287822878229,0.9579320831221491,0.5539906103286385,0.3173076923076923,0.9735449735449735,0.32571428571428573,0.9616797900262467,0.952,0.9445277361319341,0.59,0.33,0.92,0.57,0.916,0.6020057,0.59357595,106799360,3631178240,62.38324499130249,101895
34,0.9062928837482847,0.8639636267491555,0.9062928837482847,0.7371019090673786,0.9124377098467558,0.9062928837482847,0.7709340329835083,0.9062928837482847,0.9062928837482847,0.721996642737116,0.9222232463697112,0.7299169297486503,0.9365079365079365,0.9829787234042553,0.4883720930232558,0.3707865168539326,0.9689119170984456,0.35384615384615387,0.9525731584258325,0.944,0.9235382308845578,0.63,0.33,0.935,0.69,0.944,0.5804349,0.55339307,106799360,3737977600,60.93339729309082,101895
35,0.8921780043128799,0.8446687849949233,0.8921780043128799,0.7173121245624533,0.898143780440581,0.8921780043128799,0.7527204611979724,0.8921780043128799,0.8921780043128799,0.7044421256546769,0.9111257460558072,0.6948004575387728,0.8423817863397548,0.9754535752401281,0.47058823529411764,0.42857142857142855,0.9536082474226805,0.302158273381295,0.9583333333333334,0.962,0.9135432283858071,0.84,0.3,0.925,0.42,0.9085,0.3683057,0.6026764,106799360,3844776960,59.39556694030762,101895
36,0.881003724759851,0.8250782917357349,0.881003724759851,0.6955601101687703,0.8778089125585843,0.881003724759851,0.721011315770686,0.881003724759851,0.881003724759851,0.7386351849020939,0.8916690251562649,0.5627220084886019,0.9397590361445783,0.9911712772218952,0.5955555555555555,0.5454545454545454,0.8894009216589862,0.35502958579881655,0.8540753724802804,0.936,0.8415792103948025,0.67,0.06,0.965,0.6,0.9745,0.53696823,0.6592635,106799360,3951576320,63.62385964393616,101895
37,0.878063124877475,0.8233384994734101,0.878063124877475,0.7164094535257013,0.8832828266813898,0.878063124877475,0.7468681373598915,0.878063124877475,0.878063124877475,0.6976678656256757,0.8960328657971088,0.7064570919824454,0.8861480075901328,0.9923798358733881,0.476027397260274,0.33980582524271846,0.9353233830845771,0.3591549295774648,0.8948356807511737,0.934,0.8460769615192404,0.695,0.35,0.94,0.51,0.953,0.4940549,0.6191217,106799360,4058375680,64.77611541748047,101895
38,0.8904136443834543,0.8415914370260382,0.8904136443834543,0.7088558917330651,0.8979671459120211,0.8904136443834543,0.7539336046262584,0.8904136443834543,0.8904136443834543,0.6934907271857952,0.9107563400557336,0.7083874795271555,0.8814814814814815,0.9592573491490459,0.4682080924855491,0.3333333333333333,0.95,0.2924901185770751,0.9696647152740819,0.952,0.9295352323838081,0.405,0.39,0.95,0.74,0.911,0.4244146,0.5776522,106799360,4165175040,63.91010546684265,101895
39,0.894726524210939,0.8480667037620289,0.8947265242109391,0.7140723897545074,0.9048142462679777,0.894726524210939,0.7497195687870352,0.894726524210939,0.894726524210939,0.695072150211652,0.9194094571873255,0.7117784048871099,0.9385245901639344,0.9788695192815636,0.42249240121580545,0.30952380952380953,0.9538461538461539,0.29936305732484075,0.9628855201254574,0.916,0.9260369815092454,0.695,0.39,0.93,0.47,0.921,0.430513,0.5968788,106799360,4271974400,60.04033589363098,101895
40,0.9000196039992159,0.8549977105723068,0.9000196039992159,0.7092896313530669,0.902257894686155,0.9000196039992159,0.7588638180909546,0.9000196039992159,0.9000196039992159,0.7741090905824638,0.9225287028877907,0.6169742175592304,0.903041825095057,0.9880174291938998,0.5101351351351351,0.8,0.9543147208121827,0.3274336283185841,0.935820895522388,0.95,0.9065467266366817,0.755,0.08,0.94,0.74,0.9405,0.5464771,0.5907278,106799360,4378773760,59.64672493934631,101895
41,0.8931582042736719,0.8461813194109393,0.8931582042736719,0.7039478167374538,0.8980437050755055,0.8931582042736719,0.7409343185550082,0.8931582042736719,0.8931582042736719,0.7046525028116132,0.9132598086882753,0.6500784793268836,0.8380782918149466,0.9782030834662414,0.4098360655737705,0.41304347826086957,0.9014084507042254,0.42391304347826086,0.9680851063829787,0.942,0.9195402298850575,0.875,0.19,0.96,0.39,0.91,0.4638294,0.5852754,106799360,4485573120,61.542319536209106,101895
42,0.8610076455596942,0.8021780056577628,0.8610076455596942,0.6874154371455311,0.8724479660615667,0.8610076455596942,0.7459335689298207,0.8610076455596942,0.8610076455596942,0.6718596214357567,0.8974735671952538,0.6961145163325203,0.7457098283931357,0.9480387162506367,0.4432234432234432,0.35526315789473684,0.9679144385026738,0.26071428571428573,0.982153480071386,0.956,0.9300349825087456,0.605,0.27,0.905,0.73,0.8255,0.4139484,0.6021097,106799360,4592372480,61.091243505477905,101895
43,0.8990394040384239,0.8530838924213364,0.8990394040384239,0.7199239336467029,0.9040466111430138,0.8990394040384239,0.7580779610194902,0.8990394040384239,0.8990394040384239,0.7488599575462258,0.9195005829945565,0.6706102303109803,0.9403578528827038,0.9848320693391116,0.576530612244898,0.5483870967741935,0.9791666666666666,0.2852233676975945,0.9275220372184133,0.946,0.9085457271364318,0.565,0.17,0.94,0.83,0.947,0.5311097,0.57011753,106799360,4699171840,63.49191880226135,101895
44,0.9004116839835327,0.8554126866173816,0.9004116839835327,0.7219405075323054,0.9045494242371818,0.9004116839835327,0.7584338188048834,0.9004116839835327,0.9004116839835327,0.7207499635727406,0.9148673178769868,0.6969499392878008,0.8556338028169014,0.9742511823436679,0.6060606060606061,0.3939393939393939,0.9494949494949495,0.312,0.9538698103536648,0.972,0.9265367316341829,0.5,0.26,0.94,0.78,0.9305,0.4853942,0.56155235,106799360,4805971200,63.69304156303406,101895
45,0.9070770437169182,0.8640557182448982,0.9070770437169182,0.7454937230679894,0.9091765849053628,0.9070770437169182,0.7583640322695795,0.9070770437169182,0.9070770437169182,0.7351603499609684,0.9136378350127611,0.7164843559746996,0.9227799227799228,0.9885183160196829,0.6150442477876106,0.35537190082644626,0.95,0.39805825242718446,0.9163498098859315,0.956,0.9035482258870565,0.695,0.43,0.95,0.41,0.964,0.5028992,0.61891437,106799360,4912770560,63.641401052474976,101895
46,0.9072730837090767,0.8644574352091369,0.9072730837090766,0.7293516839710789,0.9096573880185888,0.9072730837090767,0.7490064253587491,0.9072730837090767,0.9072730837090767,0.727112075715027,0.9161427932391918,0.6801963478845461,0.9557344064386318,0.9843243243243244,0.54296875,0.38596491228070173,0.9545454545454546,0.3393939393939394,0.9268527430221367,0.95,0.9100449775112444,0.695,0.22,0.945,0.56,0.963,0.4683202,0.55765206,106799360,5019569920,59.992369651794434,101895
47,0.9004116839835327,0.8560575807893984,0.9004116839835327,0.7027493385116911,0.9026996338880872,0.9004116839835327,0.7549333190547582,0.9004116839835327,0.9004116839835327,0.7347896694130062,0.9189119924097174,0.6126636707168889,0.8210702341137124,0.9790356394129979,0.5378486055776892,0.5714285714285714,0.9489795918367347,0.31950207468879666,0.965662968832541,0.982,0.9335332333833083,0.675,0.08,0.93,0.77,0.914,0.45964432,0.56883764,106799360,5126369280,61.382744550704956,101895
